targetId,comparatorId,outcomeIds,excludedCovariateConceptIds,targetName,comparatorName
2721020,3321020,-1,NA,tirzepatide ot2 male,empagliflozin ot2 male
2721001,3321001,-1,NA,tirzepatide ot2 with-obe,empagliflozin ot2 with-obe
2712000,3312000,-1,NA,tirzepatide main no-met,empagliflozin main no-met
2712100,3312100,-1,NA,tirzepatide no-met younger-age,empagliflozin no-met younger-age
2712300,3312300,-1,NA,tirzepatide no-met older-age,empagliflozin no-met older-age
2712010,3312010,-1,NA,tirzepatide no-met female,empagliflozin no-met female
2712020,3312020,-1,NA,tirzepatide no-met male,empagliflozin no-met male
2712001,3312001,-1,NA,tirzepatide no-met with-obe,empagliflozin no-met with-obe
2722000,3322000,-1,NA,tirzepatide main ot2 no-met,empagliflozin main ot2 no-met
2722100,3322100,-1,NA,tirzepatide ot2 no-met younger-age,empagliflozin ot2 no-met younger-age
2722300,3322300,-1,NA,tirzepatide ot2 no-met older-age,empagliflozin ot2 no-met older-age
2722010,3322010,-1,NA,tirzepatide ot2 no-met female,empagliflozin ot2 no-met female
2722020,3322020,-1,NA,tirzepatide ot2 no-met male,empagliflozin ot2 no-met male
2722001,3322001,-1,NA,tirzepatide ot2 no-met with-obe,empagliflozin ot2 no-met with-obe
2711000,3411000,-1,NA,tirzepatide main,ertugliflozin main
2711100,3411100,-1,NA,tirzepatide younger-age,ertugliflozin younger-age
2711300,3411300,-1,NA,tirzepatide older-age,ertugliflozin older-age
2711010,3411010,-1,NA,tirzepatide female,ertugliflozin female
2711020,3411020,-1,NA,tirzepatide male,ertugliflozin male
2711001,3411001,-1,NA,tirzepatide with-obe,ertugliflozin with-obe
2721000,3421000,-1,NA,tirzepatide main ot2,ertugliflozin main ot2
2721100,3421100,-1,NA,tirzepatide ot2 younger-age,ertugliflozin ot2 younger-age
2721300,3421300,-1,NA,tirzepatide ot2 older-age,ertugliflozin ot2 older-age
2721010,3421010,-1,NA,tirzepatide ot2 female,ertugliflozin ot2 female
2721020,3421020,-1,NA,tirzepatide ot2 male,ertugliflozin ot2 male
2721001,3421001,-1,NA,tirzepatide ot2 with-obe,ertugliflozin ot2 with-obe
2712000,3412000,-1,NA,tirzepatide main no-met,ertugliflozin main no-met
2712100,3412100,-1,NA,tirzepatide no-met younger-age,ertugliflozin no-met younger-age
2712300,3412300,-1,NA,tirzepatide no-met older-age,ertugliflozin no-met older-age
2712010,3412010,-1,NA,tirzepatide no-met female,ertugliflozin no-met female
2712020,3412020,-1,NA,tirzepatide no-met male,ertugliflozin no-met male
2712001,3412001,-1,NA,tirzepatide no-met with-obe,ertugliflozin no-met with-obe
2722000,3422000,-1,NA,tirzepatide main ot2 no-met,ertugliflozin main ot2 no-met
2722100,3422100,-1,NA,tirzepatide ot2 no-met younger-age,ertugliflozin ot2 no-met younger-age
2722300,3422300,-1,NA,tirzepatide ot2 no-met older-age,ertugliflozin ot2 no-met older-age
2722010,3422010,-1,NA,tirzepatide ot2 no-met female,ertugliflozin ot2 no-met female
2722020,3422020,-1,NA,tirzepatide ot2 no-met male,ertugliflozin ot2 no-met male
2722001,3422001,-1,NA,tirzepatide ot2 no-met with-obe,ertugliflozin ot2 no-met with-obe
2711000,4111000,-1,NA,tirzepatide main,chlorpropamide main
2711100,4111100,-1,NA,tirzepatide younger-age,chlorpropamide younger-age
2711300,4111300,-1,NA,tirzepatide older-age,chlorpropamide older-age
2711010,4111010,-1,NA,tirzepatide female,chlorpropamide female
2711020,4111020,-1,NA,tirzepatide male,chlorpropamide male
2711001,4111001,-1,NA,tirzepatide with-obe,chlorpropamide with-obe
2721000,4121000,-1,NA,tirzepatide main ot2,chlorpropamide main ot2
2721100,4121100,-1,NA,tirzepatide ot2 younger-age,chlorpropamide ot2 younger-age
2721300,4121300,-1,NA,tirzepatide ot2 older-age,chlorpropamide ot2 older-age
2721010,4121010,-1,NA,tirzepatide ot2 female,chlorpropamide ot2 female
2721020,4121020,-1,NA,tirzepatide ot2 male,chlorpropamide ot2 male
2721001,4121001,-1,NA,tirzepatide ot2 with-obe,chlorpropamide ot2 with-obe
2712000,4112000,-1,NA,tirzepatide main no-met,chlorpropamide main no-met
2712100,4112100,-1,NA,tirzepatide no-met younger-age,chlorpropamide no-met younger-age
2712300,4112300,-1,NA,tirzepatide no-met older-age,chlorpropamide no-met older-age
2712010,4112010,-1,NA,tirzepatide no-met female,chlorpropamide no-met female
2712020,4112020,-1,NA,tirzepatide no-met male,chlorpropamide no-met male
2712001,4112001,-1,NA,tirzepatide no-met with-obe,chlorpropamide no-met with-obe
2722000,4122000,-1,NA,tirzepatide main ot2 no-met,chlorpropamide main ot2 no-met
2722100,4122100,-1,NA,tirzepatide ot2 no-met younger-age,chlorpropamide ot2 no-met younger-age
2722300,4122300,-1,NA,tirzepatide ot2 no-met older-age,chlorpropamide ot2 no-met older-age
2722010,4122010,-1,NA,tirzepatide ot2 no-met female,chlorpropamide ot2 no-met female
2722020,4122020,-1,NA,tirzepatide ot2 no-met male,chlorpropamide ot2 no-met male
2722001,4122001,-1,NA,tirzepatide ot2 no-met with-obe,chlorpropamide ot2 no-met with-obe
2711000,4211000,-1,NA,tirzepatide main,glimepiride main
2711100,4211100,-1,NA,tirzepatide younger-age,glimepiride younger-age
2711300,4211300,-1,NA,tirzepatide older-age,glimepiride older-age
2711010,4211010,-1,NA,tirzepatide female,glimepiride female
2711020,4211020,-1,NA,tirzepatide male,glimepiride male
2711001,4211001,-1,NA,tirzepatide with-obe,glimepiride with-obe
2721000,4221000,-1,NA,tirzepatide main ot2,glimepiride main ot2
2721100,4221100,-1,NA,tirzepatide ot2 younger-age,glimepiride ot2 younger-age
2721300,4221300,-1,NA,tirzepatide ot2 older-age,glimepiride ot2 older-age
2721010,4221010,-1,NA,tirzepatide ot2 female,glimepiride ot2 female
2721020,4221020,-1,NA,tirzepatide ot2 male,glimepiride ot2 male
2721001,4221001,-1,NA,tirzepatide ot2 with-obe,glimepiride ot2 with-obe
2712000,4212000,-1,NA,tirzepatide main no-met,glimepiride main no-met
2712100,4212100,-1,NA,tirzepatide no-met younger-age,glimepiride no-met younger-age
2712300,4212300,-1,NA,tirzepatide no-met older-age,glimepiride no-met older-age
2712010,4212010,-1,NA,tirzepatide no-met female,glimepiride no-met female
2712020,4212020,-1,NA,tirzepatide no-met male,glimepiride no-met male
2712001,4212001,-1,NA,tirzepatide no-met with-obe,glimepiride no-met with-obe
2722000,4222000,-1,NA,tirzepatide main ot2 no-met,glimepiride main ot2 no-met
2722100,4222100,-1,NA,tirzepatide ot2 no-met younger-age,glimepiride ot2 no-met younger-age
2722300,4222300,-1,NA,tirzepatide ot2 no-met older-age,glimepiride ot2 no-met older-age
2722010,4222010,-1,NA,tirzepatide ot2 no-met female,glimepiride ot2 no-met female
2722020,4222020,-1,NA,tirzepatide ot2 no-met male,glimepiride ot2 no-met male
2722001,4222001,-1,NA,tirzepatide ot2 no-met with-obe,glimepiride ot2 no-met with-obe
2711000,4311000,-1,NA,tirzepatide main,glipizide main
2711100,4311100,-1,NA,tirzepatide younger-age,glipizide younger-age
2711300,4311300,-1,NA,tirzepatide older-age,glipizide older-age
2711010,4311010,-1,NA,tirzepatide female,glipizide female
2711020,4311020,-1,NA,tirzepatide male,glipizide male
2711001,4311001,-1,NA,tirzepatide with-obe,glipizide with-obe
2721000,4321000,-1,NA,tirzepatide main ot2,glipizide main ot2
2721100,4321100,-1,NA,tirzepatide ot2 younger-age,glipizide ot2 younger-age
2721300,4321300,-1,NA,tirzepatide ot2 older-age,glipizide ot2 older-age
2721010,4321010,-1,NA,tirzepatide ot2 female,glipizide ot2 female
2721020,4321020,-1,NA,tirzepatide ot2 male,glipizide ot2 male
2721001,4321001,-1,NA,tirzepatide ot2 with-obe,glipizide ot2 with-obe
2712000,4312000,-1,NA,tirzepatide main no-met,glipizide main no-met
2712100,4312100,-1,NA,tirzepatide no-met younger-age,glipizide no-met younger-age
2712300,4312300,-1,NA,tirzepatide no-met older-age,glipizide no-met older-age
2712010,4312010,-1,NA,tirzepatide no-met female,glipizide no-met female
2712020,4312020,-1,NA,tirzepatide no-met male,glipizide no-met male
2712001,4312001,-1,NA,tirzepatide no-met with-obe,glipizide no-met with-obe
2722000,4322000,-1,NA,tirzepatide main ot2 no-met,glipizide main ot2 no-met
2722100,4322100,-1,NA,tirzepatide ot2 no-met younger-age,glipizide ot2 no-met younger-age
2722300,4322300,-1,NA,tirzepatide ot2 no-met older-age,glipizide ot2 no-met older-age
2722010,4322010,-1,NA,tirzepatide ot2 no-met female,glipizide ot2 no-met female
2722020,4322020,-1,NA,tirzepatide ot2 no-met male,glipizide ot2 no-met male
2722001,4322001,-1,NA,tirzepatide ot2 no-met with-obe,glipizide ot2 no-met with-obe
2711000,4411000,-1,NA,tirzepatide main,gliquidone main
2711100,4411100,-1,NA,tirzepatide younger-age,gliquidone younger-age
2711300,4411300,-1,NA,tirzepatide older-age,gliquidone older-age
2711010,4411010,-1,NA,tirzepatide female,gliquidone female
2711020,4411020,-1,NA,tirzepatide male,gliquidone male
2711001,4411001,-1,NA,tirzepatide with-obe,gliquidone with-obe
2721000,4421000,-1,NA,tirzepatide main ot2,gliquidone main ot2
2721100,4421100,-1,NA,tirzepatide ot2 younger-age,gliquidone ot2 younger-age
2721300,4421300,-1,NA,tirzepatide ot2 older-age,gliquidone ot2 older-age
2721010,4421010,-1,NA,tirzepatide ot2 female,gliquidone ot2 female
2721020,4421020,-1,NA,tirzepatide ot2 male,gliquidone ot2 male
2721001,4421001,-1,NA,tirzepatide ot2 with-obe,gliquidone ot2 with-obe
2712000,4412000,-1,NA,tirzepatide main no-met,gliquidone main no-met
2712100,4412100,-1,NA,tirzepatide no-met younger-age,gliquidone no-met younger-age
2712300,4412300,-1,NA,tirzepatide no-met older-age,gliquidone no-met older-age
2712010,4412010,-1,NA,tirzepatide no-met female,gliquidone no-met female
2712020,4412020,-1,NA,tirzepatide no-met male,gliquidone no-met male
2712001,4412001,-1,NA,tirzepatide no-met with-obe,gliquidone no-met with-obe
2722000,4422000,-1,NA,tirzepatide main ot2 no-met,gliquidone main ot2 no-met
2722100,4422100,-1,NA,tirzepatide ot2 no-met younger-age,gliquidone ot2 no-met younger-age
2722300,4422300,-1,NA,tirzepatide ot2 no-met older-age,gliquidone ot2 no-met older-age
2722010,4422010,-1,NA,tirzepatide ot2 no-met female,gliquidone ot2 no-met female
2722020,4422020,-1,NA,tirzepatide ot2 no-met male,gliquidone ot2 no-met male
2722001,4422001,-1,NA,tirzepatide ot2 no-met with-obe,gliquidone ot2 no-met with-obe
2711000,4511000,-1,NA,tirzepatide main,glyburide main
2711100,4511100,-1,NA,tirzepatide younger-age,glyburide younger-age
2711300,4511300,-1,NA,tirzepatide older-age,glyburide older-age
2711010,4511010,-1,NA,tirzepatide female,glyburide female
2711020,4511020,-1,NA,tirzepatide male,glyburide male
2711001,4511001,-1,NA,tirzepatide with-obe,glyburide with-obe
2721000,4521000,-1,NA,tirzepatide main ot2,glyburide main ot2
2721100,4521100,-1,NA,tirzepatide ot2 younger-age,glyburide ot2 younger-age
2721300,4521300,-1,NA,tirzepatide ot2 older-age,glyburide ot2 older-age
2721010,4521010,-1,NA,tirzepatide ot2 female,glyburide ot2 female
2721020,4521020,-1,NA,tirzepatide ot2 male,glyburide ot2 male
2721001,4521001,-1,NA,tirzepatide ot2 with-obe,glyburide ot2 with-obe
2712000,4512000,-1,NA,tirzepatide main no-met,glyburide main no-met
2712100,4512100,-1,NA,tirzepatide no-met younger-age,glyburide no-met younger-age
2712300,4512300,-1,NA,tirzepatide no-met older-age,glyburide no-met older-age
2712010,4512010,-1,NA,tirzepatide no-met female,glyburide no-met female
2712020,4512020,-1,NA,tirzepatide no-met male,glyburide no-met male
2712001,4512001,-1,NA,tirzepatide no-met with-obe,glyburide no-met with-obe
2722000,4522000,-1,NA,tirzepatide main ot2 no-met,glyburide main ot2 no-met
2722100,4522100,-1,NA,tirzepatide ot2 no-met younger-age,glyburide ot2 no-met younger-age
2722300,4522300,-1,NA,tirzepatide ot2 no-met older-age,glyburide ot2 no-met older-age
2722010,4522010,-1,NA,tirzepatide ot2 no-met female,glyburide ot2 no-met female
2722020,4522020,-1,NA,tirzepatide ot2 no-met male,glyburide ot2 no-met male
2722001,4522001,-1,NA,tirzepatide ot2 no-met with-obe,glyburide ot2 no-met with-obe
2711000,4611000,-1,NA,tirzepatide main,tolazamide main
2711100,4611100,-1,NA,tirzepatide younger-age,tolazamide younger-age
2711300,4611300,-1,NA,tirzepatide older-age,tolazamide older-age
2711010,4611010,-1,NA,tirzepatide female,tolazamide female
2711020,4611020,-1,NA,tirzepatide male,tolazamide male
2711001,4611001,-1,NA,tirzepatide with-obe,tolazamide with-obe
2721000,4621000,-1,NA,tirzepatide main ot2,tolazamide main ot2
2721100,4621100,-1,NA,tirzepatide ot2 younger-age,tolazamide ot2 younger-age
2721300,4621300,-1,NA,tirzepatide ot2 older-age,tolazamide ot2 older-age
2721010,4621010,-1,NA,tirzepatide ot2 female,tolazamide ot2 female
2721020,4621020,-1,NA,tirzepatide ot2 male,tolazamide ot2 male
2721001,4621001,-1,NA,tirzepatide ot2 with-obe,tolazamide ot2 with-obe
2712000,4612000,-1,NA,tirzepatide main no-met,tolazamide main no-met
2712100,4612100,-1,NA,tirzepatide no-met younger-age,tolazamide no-met younger-age
2712300,4612300,-1,NA,tirzepatide no-met older-age,tolazamide no-met older-age
2712010,4612010,-1,NA,tirzepatide no-met female,tolazamide no-met female
2712020,4612020,-1,NA,tirzepatide no-met male,tolazamide no-met male
2712001,4612001,-1,NA,tirzepatide no-met with-obe,tolazamide no-met with-obe
2722000,4622000,-1,NA,tirzepatide main ot2 no-met,tolazamide main ot2 no-met
2722100,4622100,-1,NA,tirzepatide ot2 no-met younger-age,tolazamide ot2 no-met younger-age
2722300,4622300,-1,NA,tirzepatide ot2 no-met older-age,tolazamide ot2 no-met older-age
2722010,4622010,-1,NA,tirzepatide ot2 no-met female,tolazamide ot2 no-met female
2722020,4622020,-1,NA,tirzepatide ot2 no-met male,tolazamide ot2 no-met male
2722001,4622001,-1,NA,tirzepatide ot2 no-met with-obe,tolazamide ot2 no-met with-obe
2711000,4711000,-1,NA,tirzepatide main,tolbutamide main
2711100,4711100,-1,NA,tirzepatide younger-age,tolbutamide younger-age
2711300,4711300,-1,NA,tirzepatide older-age,tolbutamide older-age
2711010,4711010,-1,NA,tirzepatide female,tolbutamide female
2711020,4711020,-1,NA,tirzepatide male,tolbutamide male
2711001,4711001,-1,NA,tirzepatide with-obe,tolbutamide with-obe
2721000,4721000,-1,NA,tirzepatide main ot2,tolbutamide main ot2
2721100,4721100,-1,NA,tirzepatide ot2 younger-age,tolbutamide ot2 younger-age
2721300,4721300,-1,NA,tirzepatide ot2 older-age,tolbutamide ot2 older-age
2721010,4721010,-1,NA,tirzepatide ot2 female,tolbutamide ot2 female
2721020,4721020,-1,NA,tirzepatide ot2 male,tolbutamide ot2 male
2721001,4721001,-1,NA,tirzepatide ot2 with-obe,tolbutamide ot2 with-obe
2712000,4712000,-1,NA,tirzepatide main no-met,tolbutamide main no-met
2712100,4712100,-1,NA,tirzepatide no-met younger-age,tolbutamide no-met younger-age
2712300,4712300,-1,NA,tirzepatide no-met older-age,tolbutamide no-met older-age
2712010,4712010,-1,NA,tirzepatide no-met female,tolbutamide no-met female
2712020,4712020,-1,NA,tirzepatide no-met male,tolbutamide no-met male
2712001,4712001,-1,NA,tirzepatide no-met with-obe,tolbutamide no-met with-obe
2722000,4722000,-1,NA,tirzepatide main ot2 no-met,tolbutamide main ot2 no-met
2722100,4722100,-1,NA,tirzepatide ot2 no-met younger-age,tolbutamide ot2 no-met younger-age
2722300,4722300,-1,NA,tirzepatide ot2 no-met older-age,tolbutamide ot2 no-met older-age
2722010,4722010,-1,NA,tirzepatide ot2 no-met female,tolbutamide ot2 no-met female
2722020,4722020,-1,NA,tirzepatide ot2 no-met male,tolbutamide ot2 no-met male
2722001,4722001,-1,NA,tirzepatide ot2 no-met with-obe,tolbutamide ot2 no-met with-obe
2811000,3111000,-1,NA,efpeglenatide main,canagliflozin main
2811100,3111100,-1,NA,efpeglenatide younger-age,canagliflozin younger-age
2811300,3111300,-1,NA,efpeglenatide older-age,canagliflozin older-age
2811010,3111010,-1,NA,efpeglenatide female,canagliflozin female
2811020,3111020,-1,NA,efpeglenatide male,canagliflozin male
2811001,3111001,-1,NA,efpeglenatide with-obe,canagliflozin with-obe
2821000,3121000,-1,NA,efpeglenatide main ot2,canagliflozin main ot2
2821100,3121100,-1,NA,efpeglenatide ot2 younger-age,canagliflozin ot2 younger-age
2821300,3121300,-1,NA,efpeglenatide ot2 older-age,canagliflozin ot2 older-age
2821010,3121010,-1,NA,efpeglenatide ot2 female,canagliflozin ot2 female
2821020,3121020,-1,NA,efpeglenatide ot2 male,canagliflozin ot2 male
2821001,3121001,-1,NA,efpeglenatide ot2 with-obe,canagliflozin ot2 with-obe
2812000,3112000,-1,NA,efpeglenatide main no-met,canagliflozin main no-met
2812100,3112100,-1,NA,efpeglenatide no-met younger-age,canagliflozin no-met younger-age
2812300,3112300,-1,NA,efpeglenatide no-met older-age,canagliflozin no-met older-age
2812010,3112010,-1,NA,efpeglenatide no-met female,canagliflozin no-met female
2812020,3112020,-1,NA,efpeglenatide no-met male,canagliflozin no-met male
2812001,3112001,-1,NA,efpeglenatide no-met with-obe,canagliflozin no-met with-obe
2822000,3122000,-1,NA,efpeglenatide main ot2 no-met,canagliflozin main ot2 no-met
2822100,3122100,-1,NA,efpeglenatide ot2 no-met younger-age,canagliflozin ot2 no-met younger-age
2822300,3122300,-1,NA,efpeglenatide ot2 no-met older-age,canagliflozin ot2 no-met older-age
2822010,3122010,-1,NA,efpeglenatide ot2 no-met female,canagliflozin ot2 no-met female
2822020,3122020,-1,NA,efpeglenatide ot2 no-met male,canagliflozin ot2 no-met male
2822001,3122001,-1,NA,efpeglenatide ot2 no-met with-obe,canagliflozin ot2 no-met with-obe
2811000,3211000,-1,NA,efpeglenatide main,dapagliflozin main
2811100,3211100,-1,NA,efpeglenatide younger-age,dapagliflozin younger-age
2811300,3211300,-1,NA,efpeglenatide older-age,dapagliflozin older-age
2811010,3211010,-1,NA,efpeglenatide female,dapagliflozin female
2811020,3211020,-1,NA,efpeglenatide male,dapagliflozin male
2811001,3211001,-1,NA,efpeglenatide with-obe,dapagliflozin with-obe
2821000,3221000,-1,NA,efpeglenatide main ot2,dapagliflozin main ot2
2821100,3221100,-1,NA,efpeglenatide ot2 younger-age,dapagliflozin ot2 younger-age
2821300,3221300,-1,NA,efpeglenatide ot2 older-age,dapagliflozin ot2 older-age
2821010,3221010,-1,NA,efpeglenatide ot2 female,dapagliflozin ot2 female
2821020,3221020,-1,NA,efpeglenatide ot2 male,dapagliflozin ot2 male
2821001,3221001,-1,NA,efpeglenatide ot2 with-obe,dapagliflozin ot2 with-obe
2812000,3212000,-1,NA,efpeglenatide main no-met,dapagliflozin main no-met
2812100,3212100,-1,NA,efpeglenatide no-met younger-age,dapagliflozin no-met younger-age
2812300,3212300,-1,NA,efpeglenatide no-met older-age,dapagliflozin no-met older-age
2812010,3212010,-1,NA,efpeglenatide no-met female,dapagliflozin no-met female
2812020,3212020,-1,NA,efpeglenatide no-met male,dapagliflozin no-met male
2812001,3212001,-1,NA,efpeglenatide no-met with-obe,dapagliflozin no-met with-obe
2822000,3222000,-1,NA,efpeglenatide main ot2 no-met,dapagliflozin main ot2 no-met
2822100,3222100,-1,NA,efpeglenatide ot2 no-met younger-age,dapagliflozin ot2 no-met younger-age
2822300,3222300,-1,NA,efpeglenatide ot2 no-met older-age,dapagliflozin ot2 no-met older-age
2822010,3222010,-1,NA,efpeglenatide ot2 no-met female,dapagliflozin ot2 no-met female
2822020,3222020,-1,NA,efpeglenatide ot2 no-met male,dapagliflozin ot2 no-met male
2822001,3222001,-1,NA,efpeglenatide ot2 no-met with-obe,dapagliflozin ot2 no-met with-obe
2811000,3311000,-1,NA,efpeglenatide main,empagliflozin main
2811100,3311100,-1,NA,efpeglenatide younger-age,empagliflozin younger-age
2811300,3311300,-1,NA,efpeglenatide older-age,empagliflozin older-age
2811010,3311010,-1,NA,efpeglenatide female,empagliflozin female
2811020,3311020,-1,NA,efpeglenatide male,empagliflozin male
2811001,3311001,-1,NA,efpeglenatide with-obe,empagliflozin with-obe
2821000,3321000,-1,NA,efpeglenatide main ot2,empagliflozin main ot2
2821100,3321100,-1,NA,efpeglenatide ot2 younger-age,empagliflozin ot2 younger-age
2821300,3321300,-1,NA,efpeglenatide ot2 older-age,empagliflozin ot2 older-age
2821010,3321010,-1,NA,efpeglenatide ot2 female,empagliflozin ot2 female
2821020,3321020,-1,NA,efpeglenatide ot2 male,empagliflozin ot2 male
2821001,3321001,-1,NA,efpeglenatide ot2 with-obe,empagliflozin ot2 with-obe
2812000,3312000,-1,NA,efpeglenatide main no-met,empagliflozin main no-met
2812100,3312100,-1,NA,efpeglenatide no-met younger-age,empagliflozin no-met younger-age
2812300,3312300,-1,NA,efpeglenatide no-met older-age,empagliflozin no-met older-age
2812010,3312010,-1,NA,efpeglenatide no-met female,empagliflozin no-met female
2812020,3312020,-1,NA,efpeglenatide no-met male,empagliflozin no-met male
2812001,3312001,-1,NA,efpeglenatide no-met with-obe,empagliflozin no-met with-obe
2822000,3322000,-1,NA,efpeglenatide main ot2 no-met,empagliflozin main ot2 no-met
2822100,3322100,-1,NA,efpeglenatide ot2 no-met younger-age,empagliflozin ot2 no-met younger-age
2822300,3322300,-1,NA,efpeglenatide ot2 no-met older-age,empagliflozin ot2 no-met older-age
2822010,3322010,-1,NA,efpeglenatide ot2 no-met female,empagliflozin ot2 no-met female
2822020,3322020,-1,NA,efpeglenatide ot2 no-met male,empagliflozin ot2 no-met male
2822001,3322001,-1,NA,efpeglenatide ot2 no-met with-obe,empagliflozin ot2 no-met with-obe
2811000,3411000,-1,NA,efpeglenatide main,ertugliflozin main
2811100,3411100,-1,NA,efpeglenatide younger-age,ertugliflozin younger-age
2811300,3411300,-1,NA,efpeglenatide older-age,ertugliflozin older-age
2811010,3411010,-1,NA,efpeglenatide female,ertugliflozin female
2811020,3411020,-1,NA,efpeglenatide male,ertugliflozin male
2811001,3411001,-1,NA,efpeglenatide with-obe,ertugliflozin with-obe
2821000,3421000,-1,NA,efpeglenatide main ot2,ertugliflozin main ot2
2821100,3421100,-1,NA,efpeglenatide ot2 younger-age,ertugliflozin ot2 younger-age
2821300,3421300,-1,NA,efpeglenatide ot2 older-age,ertugliflozin ot2 older-age
2821010,3421010,-1,NA,efpeglenatide ot2 female,ertugliflozin ot2 female
2821020,3421020,-1,NA,efpeglenatide ot2 male,ertugliflozin ot2 male
2821001,3421001,-1,NA,efpeglenatide ot2 with-obe,ertugliflozin ot2 with-obe
2812000,3412000,-1,NA,efpeglenatide main no-met,ertugliflozin main no-met
2812100,3412100,-1,NA,efpeglenatide no-met younger-age,ertugliflozin no-met younger-age
2812300,3412300,-1,NA,efpeglenatide no-met older-age,ertugliflozin no-met older-age
2812010,3412010,-1,NA,efpeglenatide no-met female,ertugliflozin no-met female
2812020,3412020,-1,NA,efpeglenatide no-met male,ertugliflozin no-met male
2812001,3412001,-1,NA,efpeglenatide no-met with-obe,ertugliflozin no-met with-obe
2822000,3422000,-1,NA,efpeglenatide main ot2 no-met,ertugliflozin main ot2 no-met
2822100,3422100,-1,NA,efpeglenatide ot2 no-met younger-age,ertugliflozin ot2 no-met younger-age
2822300,3422300,-1,NA,efpeglenatide ot2 no-met older-age,ertugliflozin ot2 no-met older-age
2822010,3422010,-1,NA,efpeglenatide ot2 no-met female,ertugliflozin ot2 no-met female
2822020,3422020,-1,NA,efpeglenatide ot2 no-met male,ertugliflozin ot2 no-met male
2822001,3422001,-1,NA,efpeglenatide ot2 no-met with-obe,ertugliflozin ot2 no-met with-obe
2811000,4111000,-1,NA,efpeglenatide main,chlorpropamide main
2811100,4111100,-1,NA,efpeglenatide younger-age,chlorpropamide younger-age
2811300,4111300,-1,NA,efpeglenatide older-age,chlorpropamide older-age
2811010,4111010,-1,NA,efpeglenatide female,chlorpropamide female
2811020,4111020,-1,NA,efpeglenatide male,chlorpropamide male
2811001,4111001,-1,NA,efpeglenatide with-obe,chlorpropamide with-obe
2821000,4121000,-1,NA,efpeglenatide main ot2,chlorpropamide main ot2
2821100,4121100,-1,NA,efpeglenatide ot2 younger-age,chlorpropamide ot2 younger-age
2821300,4121300,-1,NA,efpeglenatide ot2 older-age,chlorpropamide ot2 older-age
2821010,4121010,-1,NA,efpeglenatide ot2 female,chlorpropamide ot2 female
2821020,4121020,-1,NA,efpeglenatide ot2 male,chlorpropamide ot2 male
2821001,4121001,-1,NA,efpeglenatide ot2 with-obe,chlorpropamide ot2 with-obe
2812000,4112000,-1,NA,efpeglenatide main no-met,chlorpropamide main no-met
2812100,4112100,-1,NA,efpeglenatide no-met younger-age,chlorpropamide no-met younger-age
2812300,4112300,-1,NA,efpeglenatide no-met older-age,chlorpropamide no-met older-age
2812010,4112010,-1,NA,efpeglenatide no-met female,chlorpropamide no-met female
2812020,4112020,-1,NA,efpeglenatide no-met male,chlorpropamide no-met male
2812001,4112001,-1,NA,efpeglenatide no-met with-obe,chlorpropamide no-met with-obe
2822000,4122000,-1,NA,efpeglenatide main ot2 no-met,chlorpropamide main ot2 no-met
2822100,4122100,-1,NA,efpeglenatide ot2 no-met younger-age,chlorpropamide ot2 no-met younger-age
2822300,4122300,-1,NA,efpeglenatide ot2 no-met older-age,chlorpropamide ot2 no-met older-age
2822010,4122010,-1,NA,efpeglenatide ot2 no-met female,chlorpropamide ot2 no-met female
2822020,4122020,-1,NA,efpeglenatide ot2 no-met male,chlorpropamide ot2 no-met male
2822001,4122001,-1,NA,efpeglenatide ot2 no-met with-obe,chlorpropamide ot2 no-met with-obe
2811000,4211000,-1,NA,efpeglenatide main,glimepiride main
2811100,4211100,-1,NA,efpeglenatide younger-age,glimepiride younger-age
2811300,4211300,-1,NA,efpeglenatide older-age,glimepiride older-age
2811010,4211010,-1,NA,efpeglenatide female,glimepiride female
2811020,4211020,-1,NA,efpeglenatide male,glimepiride male
2811001,4211001,-1,NA,efpeglenatide with-obe,glimepiride with-obe
2821000,4221000,-1,NA,efpeglenatide main ot2,glimepiride main ot2
2821100,4221100,-1,NA,efpeglenatide ot2 younger-age,glimepiride ot2 younger-age
2821300,4221300,-1,NA,efpeglenatide ot2 older-age,glimepiride ot2 older-age
2821010,4221010,-1,NA,efpeglenatide ot2 female,glimepiride ot2 female
2821020,4221020,-1,NA,efpeglenatide ot2 male,glimepiride ot2 male
2821001,4221001,-1,NA,efpeglenatide ot2 with-obe,glimepiride ot2 with-obe
2812000,4212000,-1,NA,efpeglenatide main no-met,glimepiride main no-met
2812100,4212100,-1,NA,efpeglenatide no-met younger-age,glimepiride no-met younger-age
2812300,4212300,-1,NA,efpeglenatide no-met older-age,glimepiride no-met older-age
2812010,4212010,-1,NA,efpeglenatide no-met female,glimepiride no-met female
2812020,4212020,-1,NA,efpeglenatide no-met male,glimepiride no-met male
2812001,4212001,-1,NA,efpeglenatide no-met with-obe,glimepiride no-met with-obe
2822000,4222000,-1,NA,efpeglenatide main ot2 no-met,glimepiride main ot2 no-met
2822100,4222100,-1,NA,efpeglenatide ot2 no-met younger-age,glimepiride ot2 no-met younger-age
2822300,4222300,-1,NA,efpeglenatide ot2 no-met older-age,glimepiride ot2 no-met older-age
2822010,4222010,-1,NA,efpeglenatide ot2 no-met female,glimepiride ot2 no-met female
2822020,4222020,-1,NA,efpeglenatide ot2 no-met male,glimepiride ot2 no-met male
